0.000000000000000 0.000000000000000 3911.000000000000000 
13107.000000000000000 0.003000000000000 3906.000000000000000 
0.000000000000000 0.003000000000000 3919.000000000000000 
13107.000000000000000 0.003010000000000 3927.000000000000000 
0.000000000000000 0.003010000000000 23296.000000000000000 
13071.000000000000000 0.029120000000000 46592.000000000000000 
4608.000000000000000 0.658360000000000 45055.000000000000000 
4224.000000000000000 0.653230000000000 16546.000000000000000 
28671.000000000000000 0.090050000000000 32759.000000000000000 
8192.000000000000000 0.246200000000000 61423.000000000000000 
1.000000000000000 0.494360000000000 2048.000000000000000 
65279.000000000000000 0.171990000000000 65021.000000000000000 
16464.000000000000000 0.658360000000000 65.000000000000000 
65527.000000000000000 0.003010000000000 64246.000000000000000 
9216.000000000000000 0.494520000000000 4096.000000000000000 
8704.000000000000000 0.576040000000000 0.000000000000000 
65519.000000000000000 0.003030000000000 65405.000000000000000 
0.000000000000000 0.657960000000000 8338.000000000000000 
49151.000000000000000 0.003050000000000 65471.000000000000000 
0.000000000000000 0.330680000000000 65.000000000000000 
0.000000000000000 0.330680000000000 4798.000000000000000 
13107.000000000000000 0.330780000000000 4999.000000000000000 
