2.5,5.3106419999999996e-13,1.9243175000000002e-13,2.2961865000000001e-13,3.6968505000000008e-13,4.6316544999999993e-13,3.9540670000000004e-13,3.6653859999999997e-13,4.5855375000000004e-13,4.0673254999999998e-13,3.3025364999999997e-13,1.5744929999999998e-13
2.4747474747474749,4.7693725000000001e-13,1.40748975e-13,4.4261745000000003e-13,4.076356e-13,2.4876339999999999e-13,7.2388650000000011e-14,3.0288960000000001e-13,4.6747459999999996e-13,5.5969040000000004e-13,4.8331195e-13,4.0482829999999993e-13
2.4494949494949494,6.8702985000000007e-13,2.027944e-13,4.8922654999999995e-13,3.4919875e-13,3.3265990000000001e-13,7.8301369999999993e-13,3.4769445e-13,4.8080575000000002e-13,1.9567694999999999e-13,2.3031980000000001e-13,3.6236699999999998e-13
2.4242424242424243,4.0597079999999999e-13,7.2990284999999993e-14,2.34931005e-13,3.6172799999999997e-13,4.5905570000000001e-13,3.5541274999999997e-13,3.1662165000000001e-13,3.0639769999999997e-13,5.1308166e-13,7.7168670000000003e-13,7.8852590000000003e-13
2.3989898989898988,4.7413055000000003e-13,2.0767849999999992e-14,1.5655899999999999e-14,3.4629190000000002e-13,3.2834970000000004e-13,1.8822145000000001e-13,3.3556610000000002e-13,3.2083144999999999e-13,9.5561665000000001e-13,6.0850495000000001e-13,2.4776055000000001e-13
2.3737373737373737,5.7937734999999999e-13,2.3158074000000001e-12,6.4470155000000006e-14,4.2279849999999999e-14,4.8140820000000004e-13,9.3599904999999998e-14,2.8194055000000002e-13,3.2895035000000003e-13,9.4850024999999999e-13,3.1902759999999998e-13,1.8942404499999999e-13
2.3484848484848486,9.3641399999999993e-13,1.1997918499999999e-12,1.8541505499999999e-13,4.2738174999999999e-13,4.3620219999999996e-13,3.336619e-13,2.7612689999999998e-13,4.4672590000000001e-13,2.0355714999999999e-13,7.8856434999999991e-13,7.6246505000000005e-13
2.3232323232323231,1.0849614999999999e-12,5.3262880000000004e-13,1.4225231999999999e-13,7.2188238999999988e-14,3.8170199999999992e-14,4.34826e-14,2.7211759999999998e-13,1.4491984999999999e-13,4.6767509999999998e-13,5.2861779999999997e-13,1.6911483499999999e-13
2.297979797979798,1.6232235e-12,4.1215779499999999e-14,4.2481399999999997e-13,1.6520605e-13,2.5608055000000002e-13,3.5001130000000001e-14,1.6907644999999999e-13,2.5046674999999998e-13,2.4274874999999999e-13,3.9454246999999997e-13,4.0352514999999998e-13
2.2727272727272729,2.191355e-12,5.6093350000000002e-13,8.4579990000000003e-13,5.8358595000000003e-13,3.7599954999999996e-13,2.4479214999999999e-13,2.0729355e-14,1.6927675e-13,2.2230087999999999e-13,3.1612064999999999e-13,6.1535889999999999e-13
2.2474747474747474,3.9393504999999997e-12,1.8230900000000001e-12,1.8523569999999999e-12,1.1920114999999999e-12,6.736966e-13,2.607294e-13,1.9417336500000001e-13,2.9989275000000005e-14,1.1234370499999999e-13,3.8652354999999998e-13,1.1865859999999997e-13
2.2222222222222223,6.9250490000000005e-12,4.8617094999999996e-12,3.2995460000000001e-12,2.4474509999999998e-12,1.9135999999999998e-12,8.8529139999999996e-13,5.7997615000000002e-13,3.1766195e-13,2.4699686499999999e-13,3.0493279999999994e-13,1.0719275e-12
2.1969696969696968,1.2361285e-11,1.0133660000000001e-11,7.2114060000000008e-12,4.8541880000000004e-12,3.571883e-12,2.2003684999999998e-12,1.3230145e-12,8.2565019999999993e-13,5.4409194999999997e-13,7.3243260000000003e-13,7.9242634439999997e-10
2.1717171717171717,2.3223544999999999e-11,1.9828465e-11,1.4290485e-11,1.0360383e-11,6.5675959999999997e-12,4.5185954999999996e-12,2.9373905000000002e-12,1.8677880000000001e-12,1.535511e-12,9.4202329999999994e-13,8.347615e-14
2.1464646464646466,4.3738430000000001e-11,3.8511239999999997e-11,2.7387650000000002e-11,1.8551165e-11,1.3761235e-11,9.0796704999999997e-12,6.0188979999999994e-12,3.9615840000000001e-12,2.8476800000000002e-12,4.2052584999999997e-12,1.4288624999999999e-12
2.1212121212121211,8.2814404999999999e-11,7.3682319999999993e-11,5.3522439999999999e-11,3.7849355e-11,2.7217945e-11,1.840139e-11,1.2468485000000001e-11,8.2824895000000003e-12,5.5051965e-12,3.5229624999999996e-12,1.5931464999999999e-12
2.095959595959596,1.5951490000000001e-10,1.4344285e-10,1.0465169999999999e-10,7.5130760000000002e-11,5.4593750000000002e-11,3.7377310000000002e-11,2.5877654999999999e-11,1.7437195e-11,1.1494210000000001e-11,7.9587414999999997e-12,4.8808370000000003e-12
2.0707070707070709,3.0858029999999998e-10,2.7894234999999999e-10,2.0537244999999999e-10,1.4862369999999999e-10,1.095153e-10,7.6448364999999998e-11,5.3665369999999997e-11,3.6489050000000002e-11,2.5013035e-11,1.7466490000000002e-11,1.1498725e-11
2.0454545454545454,5.9623979999999994e-10,5.4127430000000006e-10,4.0382635000000002e-10,2.9507605000000001e-10,2.208299e-10,1.5585220000000001e-10,1.1037084999999999e-10,7.6257185e-11,5.3410579999999998e-11,3.6825189999999999e-11,2.576741e-11
2.0202020202020203,1.1380619999999999e-09,1.0298869999999999e-09,7.7917084999999997e-10,5.7807270000000009e-10,4.3736439999999998e-10,3.1286129999999999e-10,2.2457535000000001e-10,1.57121e-10,1.102705e-10,7.7218889999999998e-11,5.4258864999999999e-11
1.9949494949494948,2.2223384999999999e-09,1.9929455e-09,1.530079e-09,1.148021e-09,8.8203760000000005e-10,6.4270185000000004e-10,4.6614335000000004e-10,3.2982245000000001e-10,2.3336525000000003e-10,1.6751045000000001e-10,1.1865620000000001e-10
1.9696969696969697,4.1958145000000004e-09,3.8165159999999999e-09,2.9227930000000001e-09,2.2764589999999999e-09,1.767774e-09,1.3132125e-09,9.6419174999999989e-10,6.9367685000000006e-10,4.9326879999999992e-10,3.588795e-10,2.6232180000000004e-10
1.9444444444444444,7.8726930000000002e-09,7.2083685000000008e-09,5.7220580000000002e-09,4.4517140000000006e-09,3.5282219999999999e-09,2.654608e-09,1.9769679999999998e-09,1.4414725e-09,1.0476175000000002e-09,7.724709e-10,5.7492065000000002e-10
1.9191919191919191,1.4189285e-08,1.3041439999999999e-08,1.0536325e-08,8.3615315000000002e-09,6.7446225000000006e-09,5.1963389999999995e-09,3.8465894999999995e-09,2.914511e-09,2.1487965e-09,1.62772e-09,1.22794e-09
1.893939393939394,2.5366065000000001e-08,2.310449e-08,1.9093780000000001e-08,1.5457169999999999e-08,1.2745184999999999e-08,1.0052019999999999e-08,7.6855159999999997e-09,5.8413570000000005e-09,4.4349069999999998e-09,3.4210015000000001e-09,2.6513624999999998e-09
1.8686868686868687,4.2225640000000001e-08,3.94636e-08,3.3350814999999996e-08,2.7723355e-08,2.3095535000000001e-08,1.8642069999999998e-08,1.4574880000000001e-08,1.1377515e-08,8.8642824999999999e-09,6.9565990000000002e-09,5.5416689999999996e-09
1.8434343434343434,6.7649239999999996e-08,6.3768405000000006e-08,5.5056750000000001e-08,4.6732749999999999e-08,4.0300600000000003e-08,3.2672190000000004e-08,2.6828155e-08,2.1486019999999998e-08,1.7050625000000001e-08,1.374309e-08,1.1196164999999999e-08
1.8181818181818183,1.0215430000000001e-07,9.7017770000000002e-08,8.5589610000000002e-08,7.4274984999999994e-08,6.5156434999999994e-08,5.4888330000000001e-08,4.5466145000000002e-08,3.7557204999999999e-08,3.1131950000000001e-08,2.5376664999999999e-08,2.1183535e-08
1.7929292929292928,1.490784e-07,1.4246185000000001e-07,1.2788585e-07,1.134879e-07,1.0115735000000001e-07,8.7157029999999994e-08,7.4050060000000011e-08,6.2906770000000008e-08,5.359289e-08,4.5497854999999998e-08,3.8946830000000003e-08
1.7676767676767677,2.082666e-07,2.006688e-07,1.8267504999999998e-07,1.6495359999999999e-07,1.4914575000000002e-07,1.3153270000000001e-07,1.1451650000000001e-07,9.9875504999999992e-08,8.7207155000000001e-08,7.587109e-08,6.6757500000000007e-08
1.7424242424242424,2.7755955000000001e-07,2.6752275000000003e-07,2.4729970000000002e-07,2.2592415000000002e-07,2.0858690000000002e-07,1.8706059999999999e-07,1.6681195e-07,1.4820509999999999e-07,1.3233589999999998e-07,1.1743645e-07,1.0587624999999999e-07
1.7171717171717171,3.6188899999999999e-07,3.5168329999999999e-07,3.2859309999999998e-07,3.0394155000000002e-07,2.8286980000000001e-07,2.5781615000000003e-07,2.3388185000000001e-07,2.1008329999999999e-07,1.920869e-07,1.7392865e-07,1.5874545e-07
1.691919191919192,4.5693870000000001e-07,4.4635585000000002e-07,4.2089969999999999e-07,3.9395169999999998e-07,3.6907039999999998e-07,3.4138600000000001e-07,3.1497740000000002e-07,2.8949424999999999e-07,2.6745959999999997e-07,2.4515609999999999e-07,2.255683e-07
1.6666666666666665,5.6395295000000002e-07,5.5222465000000004e-07,5.2500014999999996e-07,4.9554645e-07,4.6848190000000003e-07,4.383304e-07,4.0967415000000001e-07,3.8139994999999999e-07,3.5661070000000001e-07,3.3161920000000001e-07,3.0984175000000002e-07
1.6414141414141414,6.7815504999999992e-07,6.653754499999999e-07,6.3720369999999999e-07,6.0589044999999997e-07,5.7755089999999996e-07,5.4549084999999996e-07,5.1486525000000008e-07,4.8408405e-07,4.5710405000000001e-07,4.2998570000000002e-07,4.0525779999999998e-07
1.6161616161616161,8.0492499999999996e-07,7.9141445000000007e-07,7.6225900000000002e-07,7.2895000000000003e-07,6.9984835000000001e-07,6.6683724999999993e-07,6.3502265000000006e-07,6.0145445000000002e-07,5.7273560000000001e-07,5.4590134999999996e-07,5.1638354999999998e-07
1.5909090909090908,9.4081240000000004e-07,9.2710364999999999e-07,8.9692395e-07,8.6266335000000005e-07,8.3280845000000005e-07,7.9896230000000003e-07,7.6579740000000003e-07,7.3197510000000003e-07,7.0265085000000007e-07,6.7176914999999997e-07,6.4177475000000003e-07
1.5656565656565657,1.0832865e-06,1.0702130000000001e-06,1.0405294999999999e-06,1.0044029999999999e-06,9.741929e-07,9.3963165000000001e-07,9.0650719999999999e-07,8.719496e-07,8.4160774999999997e-07,8.0891019999999994e-07,7.7760575000000008e-07
1.5404040404040404,1.2295085000000002e-06,1.2162610000000001e-06,1.1860595e-06,1.149663e-06,1.1207230000000001e-06,1.0857729999999999e-06,1.052429e-06,1.016481e-06,9.859307499999999e-07,9.5201339999999996e-07,9.2212265000000003e-07
1.5151515151515151,1.3860954999999999e-06,1.3720915e-06,1.3428394999999998e-06,1.3058109999999999e-06,1.2774729999999999e-06,1.2437110000000001e-06,1.2101075e-06,1.174057e-06,1.142045e-06,1.108897e-06,1.076962e-06
